date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,year,month
1979-10-11,5.0,7.1,115.0,19.2,14.4,10.5,0.1,100310.0,0.0,1979,10
1979-10-12,5.0,6.0,105.0,18.1,14.6,10.0,0.3,99820.0,0.0,1979,10
1979-10-13,6.0,2.4,70.0,17.3,15.6,13.0,0.0,99350.0,0.0,1979,10
1979-10-14,5.0,5.3,96.0,17.9,13.1,8.9,0.0,99510.0,0.0,1979,10
1979-10-15,6.0,2.7,71.0,16.0,12.4,7.0,0.0,99970.0,0.0,1979,10
1979-10-16,7.0,3.1,74.0,16.0,12.6,9.2,0.0,101160.0,0.0,1979,10
1979-10-17,7.0,1.7,58.0,15.8,12.6,9.1,1.0,102210.0,0.0,1979,10
1979-10-18,3.0,9.5,121.0,18.0,12.2,8.6,0.0,102730.0,0.0,1979,10
1979-10-19,6.0,5.7,93.0,14.4,13.4,8.8,0.0,102560.0,0.0,1979,10
1979-10-20,7.0,0.6,41.0,15.0,12.4,10.5,0.0,102690.0,0.0,1979,10
1979-10-21,4.0,3.7,74.0,13.8,10.6,6.3,0.0,102730.0,0.0,1979,10
1979-10-22,4.0,3.9,74.0,11.8,11.2,8.5,0.0,102300.0,0.0,1979,10
1979-10-23,6.0,4.3,77.0,13.7,9.0,6.1,0.0,101820.0,0.0,1979,10
1979-10-24,6.0,2.3,58.0,13.6,10.8,7.8,7.3,101330.0,0.0,1979,10
1979-10-25,8.0,0.0,26.0,12.9,11.6,9.6,18.8,100710.0,0.0,1979,10
1979-10-26,8.0,0.0,25.0,12.4,11.6,10.2,3.1,100740.0,0.0,1979,10
1979-10-27,3.0,6.1,85.0,10.6,9.1,5.8,0.0,100950.0,0.0,1979,10
1979-10-28,3.0,4.3,71.0,12.1,5.8,0.9,0.0,100830.0,0.0,1979,10
1979-10-29,4.0,8.0,95.0,14.3,7.7,3.3,0.0,100930.0,0.0,1979,10
1979-10-30,7.0,0.0,24.0,14.9,8.5,2.7,3.6,101050.0,0.0,1979,10
1979-10-31,5.0,5.4,76.0,13.9,11.2,7.5,0.0,100710.0,0.0,1979,10
1979-11-01,4.0,3.6,62.0,13.2,10.0,6.2,0.0,101480.0,0.0,1979,11
1979-11-02,4.0,7.6,87.0,15.1,7.5,1.8,5.4,102630.0,0.0,1979,11
1979-11-03,8.0,0.0,22.0,15.1,9.9,4.7,0.3,102310.0,0.0,1979,11
1979-11-04,7.0,0.0,22.0,12.5,12.8,10.6,0.8,101320.0,0.0,1979,11
1979-11-05,4.0,4.9,67.0,13.1,10.0,7.4,3.4,100580.0,0.0,1979,11
1979-11-06,8.0,0.1,24.0,13.8,10.8,8.6,4.8,100010.0,0.0,1979,11
1979-11-07,6.0,0.0,21.0,9.6,10.2,6.5,3.6,100200.0,0.0,1979,11
1979-11-08,7.0,0.0,20.0,9.5,6.8,4.0,0.6,100510.0,0.0,1979,11
1979-11-09,3.0,5.5,67.0,9.1,6.2,2.8,2.3,100930.0,0.0,1979,11
1979-11-10,1.0,7.5,77.0,11.0,3.6,-1.8,0.0,102230.0,0.0,1979,11
1979-11-11,7.0,0.2,24.0,7.4,5.7,0.4,9.2,101740.0,0.0,1979,11
1979-11-12,5.0,3.4,51.0,6.5,5.6,3.7,0.0,100810.0,0.0,1979,11
1979-11-13,4.0,6.2,67.0,7.3,2.4,-1.8,2.6,100890.0,0.0,1979,11
1979-11-14,8.0,0.1,21.0,5.8,3.3,-0.7,1.2,99310.0,0.0,1979,11
1979-11-15,8.0,0.1,21.0,6.2,4.4,3.1,1.4,99210.0,0.0,1979,11
1979-11-16,7.0,0.0,18.0,8.5,4.4,2.5,0.5,99890.0,0.0,1979,11
1979-11-17,5.5,0.0,17.0,10.0,4.8,1.2,0.9,100840.0,0.0,1979,11
1979-11-18,4.0,6.5,64.0,9.8,6.0,2.0,0.0,100570.0,0.0,1979,11
1979-11-19,4.0,2.3,39.0,6.4,6.2,2.5,0.0,101710.0,0.0,1979,11
1979-11-20,5.3,0.0,17.0,6.4,3.4,0.5,0.0,102950.0,0.0,1979,11
1979-11-21,6.7,0.0,16.0,10.2,3.0,-0.4,0.2,103390.0,0.0,1979,11
1979-11-22,8.0,0.0,16.0,11.3,5.0,-0.3,0.1,102890.0,0.0,1979,11
1979-11-23,7.0,0.2,20.0,8.5,8.8,6.2,0.1,102160.0,0.0,1979,11
1979-11-24,2.0,5.6,55.0,14.0,4.4,0.2,0.0,102200.0,0.0,1979,11
1979-11-25,6.0,0.0,15.0,15.0,7.6,1.3,0.0,102110.0,0.0,1979,11
1979-11-26,8.0,0.0,15.0,14.5,11.3,7.6,10.8,101530.0,0.0,1979,11
1979-11-27,7.0,0.2,19.0,12.9,11.2,8.0,0.0,102290.0,0.0,1979,11
1979-11-28,4.0,2.4,36.0,12.4,11.4,9.8,0.0,102590.0,0.0,1979,11
1979-11-29,4.0,1.1,27.0,14.4,8.2,4.0,0.1,102270.0,0.0,1979,11
1979-11-30,6.0,0.6,22.0,13.5,10.0,5.6,0.0,101670.0,0.0,1979,11
1979-12-01,6.0,2.9,36.0,14.2,11.2,9.0,0.0,101950.0,0.0,1979,12
1979-12-02,8.0,0.0,13.0,13.3,11.8,9.4,0.6,101870.0,0.0,1979,12
1979-12-03,4.0,3.1,36.0,14.1,10.4,7.6,0.0,102150.0,0.0,1979,12
1979-12-04,6.0,0.7,21.0,15.6,9.8,5.6,0.0,102280.0,0.0,1979,12
1979-12-05,8.0,0.0,13.0,14.7,12.2,8.8,4.1,101550.0,0.0,1979,12
1979-12-06,8.0,0.0,13.0,13.6,11.7,8.7,0.0,102250.0,0.0,1979,12
1979-12-07,7.0,0.0,13.0,11.7,11.9,10.2,1.8,101440.0,0.0,1979,12
1979-12-08,7.0,0.0,13.0,14.3,11.2,10.7,2.0,100880.0,0.0,1979,12
1979-12-09,7.0,0.4,18.0,11.2,11.4,8.4,8.6,99490.0,0.0,1979,12
1979-12-10,4.0,3.8,38.0,8.4,9.6,8.0,6.7,98860.0,0.0,1979,12
1979-12-11,6.0,0.0,12.0,11.9,7.6,6.7,0.7,99040.0,0.0,1979,12
1979-12-12,5.0,0.0,12.0,11.7,6.8,1.8,2.0,101150.0,0.0,1979,12
1979-12-13,5.0,3.0,33.0,11.4,7.5,3.3,13.8,100200.0,0.0,1979,12
1979-12-14,6.0,4.4,40.0,8.0,7.9,4.4,3.7,99130.0,0.0,1979,12
1979-12-15,6.0,0.8,20.0,10.5,6.8,5.7,0.3,98480.0,0.0,1979,12
1979-12-16,5.0,0.4,17.0,8.0,6.8,3.0,0.0,100480.0,0.0,1979,12
1979-12-17,5.0,0.2,15.0,6.7,5.7,3.4,0.2,100620.0,0.0,1979,12
1979-12-18,5.0,0.3,16.0,5.3,5.3,3.9,3.1,101040.0,0.0,1979,12
1979-12-19,5.0,3.4,35.0,5.0,3.6,1.9,0.4,101770.0,0.0,1979,12
1979-12-20,5.0,2.3,29.0,3.9,3.4,1.7,0.0,102450.0,0.0,1979,12
1979-12-21,5.0,2.9,32.0,3.2,2.8,1.7,1.6,102040.0,0.0,1979,12
1979-12-22,8.0,0.0,12.0,2.7,1.3,-0.6,0.7,100910.0,1.0,1979,12
1979-12-23,8.0,0.0,12.0,4.8,2.0,1.3,0.2,100290.0,0.0,1979,12
1979-12-24,6.0,0.0,12.0,5.3,2.7,0.6,0.0,101290.0,0.0,1979,12
1979-12-25,1.0,5.4,44.0,7.8,0.4,-4.4,0.1,102320.0,0.0,1979,12
1979-12-26,5.0,0.5,18.0,11.2,1.8,-4.2,4.3,102320.0,0.0,1979,12
1979-12-27,8.0,0.0,12.0,7.1,6.9,2.6,35.6,100380.0,0.0,1979,12
1979-12-28,6.0,2.0,28.0,6.2,4.1,1.1,0.2,100250.0,0.0,1979,12
1979-12-29,4.0,5.5,45.0,4.4,4.0,1.7,0.1,100300.0,0.0,1979,12
1979-12-30,2.0,2.2,29.0,4.3,1.8,-0.8,0.0,100350.0,0.0,1979,12
1979-12-31,3.0,5.4,45.0,1.0,1.4,-1.5,0.0,101380.0,0.0,1979,12
1980-01-01,4.0,0.1,14.0,2.3,-1.8,-4.6,0.0,101400.0,0.0,1980,1
1980-01-02,2.0,6.7,51.0,10.9,-1.8,-6.0,0.2,102440.0,0.0,1980,1
1980-01-03,8.0,0.0,13.0,9.7,2.6,-5.7,9.9,101850.0,0.0,1980,1
1980-01-04,5.0,3.8,39.0,8.0,5.2,0.8,0.0,100510.0,0.0,1980,1
1980-01-05,4.0,1.0,23.0,8.4,4.8,1.6,0.0,100660.0,0.0,1980,1
1980-01-06,6.0,3.2,36.0,6.5,5.8,3.3,0.0,101120.0,0.0,1980,1
1980-01-07,6.0,0.7,21.0,5.0,5.2,3.9,0.0,101730.0,0.0,1980,1
1980-01-08,7.0,0.0,13.0,4.9,3.8,2.6,0.1,102230.0,0.0,1980,1
1980-01-09,6.0,0.4,19.0,3.9,2.6,0.3,0.0,101980.0,0.0,1980,1
1980-01-10,6.0,0.0,14.0,3.6,2.7,1.5,0.0,102890.0,0.0,1980,1
1980-01-11,6.0,0.7,22.0,2.5,1.6,-0.3,0.0,103860.0,0.0,1980,1
1980-01-12,4.0,0.0,14.0,3.0,0.4,-1.8,0.0,104280.0,0.0,1980,1
1980-01-13,2.0,5.9,52.0,0.8,0.2,-2.6,0.0,103670.0,0.0,1980,1
1980-01-14,7.0,2.9,38.0,3.8,-1.5,-3.8,0.0,102090.0,0.0,1980,1
1980-01-15,7.0,0.1,17.0,5.5,-0.1,-4.0,0.1,101540.0,0.0,1980,1
1980-01-16,4.0,2.5,36.0,4.6,3.0,0.5,0.0,102000.0,0.0,1980,1
1980-01-17,4.0,6.3,57.0,2.0,2.4,0.2,0.0,101940.0,0.0,1980,1
1980-01-18,7.0,0.0,15.0,4.8,1.2,0.5,0.0,101220.0,0.0,1980,1
1980-01-19,8.0,0.0,16.0,6.7,1.8,-1.2,0.4,100550.0,0.0,1980,1
1980-01-20,4.0,3.7,45.0,8.8,4.2,1.6,7.9,100470.0,0.0,1980,1
1980-01-21,7.0,0.7,25.0,9.1,4.8,0.8,2.3,98930.0,0.0,1980,1
1980-01-22,4.0,4.8,53.0,9.1,6.4,3.7,0.3,98960.0,0.0,1980,1
1980-01-23,5.0,6.3,61.0,8.0,6.1,3.1,0.0,99430.0,0.0,1980,1
1980-01-24,1.0,7.1,66.0,8.0,3.5,-1.0,0.0,100300.0,0.0,1980,1
1980-01-25,2.0,6.6,64.0,5.1,3.1,-1.8,0.0,101770.0,0.0,1980,1
1980-01-26,3.0,2.9,44.0,3.2,1.6,-1.8,0.0,102730.0,0.0,1980,1
1980-01-27,4.0,0.6,26.0,6.1,-0.5,-4.2,0.0,103100.0,0.0,1980,1
1980-01-28,7.0,0.1,20.0,9.0,1.6,-3.0,0.0,102310.0,0.0,1980,1
1980-01-29,8.0,0.4,25.0,11.4,6.0,3.0,0.2,101610.0,0.0,1980,1
1980-01-30,6.0,4.2,55.0,10.1,7.6,3.9,5.0,100480.0,0.0,1980,1
1980-01-31,7.0,0.7,29.0,8.5,8.2,6.2,3.3,98510.0,0.0,1980,1
1980-02-01,6.0,2.5,45.0,10.2,3.2,-2.1,3.0,100900.0,0.0,1980,2
1980-02-02,7.0,0.9,32.0,10.4,4.9,-0.4,2.0,100130.0,0.0,1980,2
1980-02-03,6.0,0.0,20.0,10.1,6.7,3.0,5.3,100300.0,0.0,1980,2
1980-02-04,7.0,0.0,20.0,10.6,5.8,1.4,4.8,100320.0,0.0,1980,2
1980-02-05,7.0,0.0,21.0,8.1,6.2,1.7,0.4,99670.0,0.0,1980,2
1980-02-06,7.0,0.0,21.0,9.5,6.4,4.8,4.3,100400.0,0.0,1980,2
1980-02-07,8.0,0.3,28.0,11.3,6.7,3.9,2.0,101010.0,0.0,1980,2
1980-02-08,8.0,0.1,25.0,11.7,7.6,3.9,0.4,101190.0,0.0,1980,2
1980-02-09,7.0,0.0,22.0,11.2,9.6,7.4,0.0,100680.0,0.0,1980,2
1980-02-10,3.0,8.4,92.0,11.8,7.4,3.7,0.0,101670.0,0.0,1980,2
1980-02-11,6.0,3.9,64.0,10.9,7.6,3.5,0.0,102590.0,0.0,1980,2
1980-02-12,7.0,3.5,62.0,8.5,7.3,3.7,0.0,102540.0,0.0,1980,2
1980-02-13,7.0,0.3,31.0,9.2,6.4,4.4,0.0,101910.0,0.0,1980,2
1980-02-14,8.0,0.0,24.0,12.6,7.2,5.1,1.3,101890.0,0.0,1980,2
1980-02-15,5.0,5.8,82.0,8.5,9.4,6.3,0.6,101440.0,0.0,1980,2
1980-02-16,6.0,0.0,25.0,12.8,6.0,3.5,2.6,101810.0,0.0,1980,2
1980-02-17,5.0,2.4,57.0,11.1,8.2,3.5,0.0,102530.0,0.0,1980,2
1980-02-18,6.0,3.4,67.0,11.0,7.6,4.1,0.0,102180.0,0.0,1980,2
1980-02-19,7.0,2.3,58.0,11.1,7.6,4.3,0.0,101620.0,0.0,1980,2
1980-02-20,6.0,1.1,46.0,10.3,6.4,1.6,0.0,101450.0,0.0,1980,2
1980-02-21,8.0,0.0,28.0,9.4,6.6,3.0,1.8,101620.0,0.0,1980,2
1980-02-22,6.0,0.6,40.0,9.2,8.6,7.9,5.7,101670.0,0.0,1980,2
1980-02-23,5.0,1.8,56.0,6.7,5.4,1.7,0.2,102570.0,0.0,1980,2
1980-02-24,6.0,0.0,29.0,9.7,4.0,1.4,2.4,102720.0,0.0,1980,2
1980-02-25,4.0,5.5,92.0,6.2,5.7,1.7,0.0,102510.0,0.0,1980,2
1980-02-26,3.0,1.5,55.0,6.8,1.9,-2.4,0.0,103090.0,0.0,1980,2
1980-02-27,8.0,0.0,31.0,9.4,2.8,-1.1,0.0,103500.0,0.0,1980,2
1980-02-28,6.0,6.4,103.0,11.3,5.5,1.6,0.0,103660.0,0.0,1980,2
1980-02-29,7.0,1.5,58.0,10.0,7.2,3.1,0.0,103190.0,0.0,1980,2
1980-03-01,7.0,0.0,35.0,10.3,7.4,4.8,0.0,102780.0,0.0,1980,3
1980-03-02,7.0,3.9,93.0,6.9,8.0,5.7,0.0,102230.0,0.0,1980,3
1980-03-03,4.0,8.3,136.0,10.0,4.0,1.1,0.0,102520.0,0.0,1980,3
1980-03-04,2.0,8.6,141.0,8.0,3.6,-2.8,0.0,102340.0,0.0,1980,3
1980-03-05,6.0,0.6,53.0,10.6,3.8,-0.5,2.1,101080.0,0.0,1980,3
1980-03-06,7.0,0.0,38.0,8.8,7.4,4.1,8.9,98980.0,0.0,1980,3
1980-03-07,7.0,2.2,79.0,8.5,6.0,3.3,3.4,98050.0,0.0,1980,3
1980-03-08,5.0,1.1,64.0,11.1,5.6,2.6,0.0,99850.0,0.0,1980,3
1980-03-09,4.0,4.8,112.0,9.3,6.4,1.6,0.9,101720.0,0.0,1980,3
1980-03-10,7.0,0.6,57.0,10.4,6.0,2.7,0.3,101590.0,0.0,1980,3
1980-03-11,6.0,1.4,72.0,10.5,6.6,2.9,1.4,102050.0,0.0,1980,3
1980-03-12,7.0,0.0,42.0,8.9,7.4,4.2,5.2,101020.0,0.0,1980,3
1980-03-13,5.0,8.0,151.0,6.7,5.8,2.7,0.0,100840.0,0.0,1980,3
1980-03-14,7.0,0.0,43.0,4.0,4.4,2.0,0.0,101500.0,0.0,1980,3
1980-03-15,8.0,0.0,44.0,6.4,3.6,3.3,0.0,102210.0,0.0,1980,3
1980-03-16,8.0,0.2,52.0,5.5,4.4,2.5,0.8,102340.0,0.0,1980,3
1980-03-17,7.0,0.1,50.0,7.6,3.8,2.0,13.3,101190.0,0.0,1980,3
1980-03-18,8.0,0.0,46.0,2.6,4.0,0.5,3.3,100840.0,0.0,1980,3
1980-03-19,8.0,0.0,46.0,4.7,2.4,2.2,0.5,101490.0,0.0,1980,3
1980-03-20,5.0,7.3,156.0,3.2,2.6,0.4,0.0,100870.0,0.0,1980,3
1980-03-21,7.0,0.1,53.0,8.4,1.1,-1.0,0.0,99860.0,0.0,1980,3
1980-03-22,2.0,9.7,184.0,10.1,1.6,-5.1,0.0,100240.0,0.0,1980,3
1980-03-23,6.0,4.3,125.0,11.7,5.2,0.4,1.3,100780.0,0.0,1980,3
1980-03-24,7.0,0.7,70.0,12.7,8.0,4.3,11.3,100420.0,0.0,1980,3
1980-03-25,6.0,6.4,154.0,11.4,8.2,3.7,0.0,100330.0,0.0,1980,3
1980-03-26,6.0,3.1,113.0,13.3,7.0,2.6,6.6,100350.0,0.0,1980,3
1980-03-27,8.0,0.1,57.0,13.7,9.0,4.8,0.8,99350.0,0.0,1980,3
1980-03-28,7.0,2.5,106.0,11.6,10.1,6.5,5.7,99700.0,0.0,1980,3
1980-03-29,5.0,4.8,140.0,10.5,9.2,6.7,0.0,100320.0,0.0,1980,3
1980-03-30,5.0,4.4,136.0,11.1,5.8,1.0,0.1,102000.0,0.0,1980,3
1980-03-31,8.0,0.0,54.0,13.9,8.4,5.8,6.2,100960.0,0.0,1980,3
1980-04-01,7.0,2.3,107.0,13.2,10.6,7.2,13.2,100500.0,0.0,1980,4
1980-04-02,2.0,11.5,224.0,12.6,7.8,2.4,0.8,101970.0,0.0,1980,4
1980-04-03,2.0,11.1,221.0,13.6,7.6,2.7,0.0,103150.0,0.0,1980,4
1980-04-04,2.0,11.4,227.0,12.6,7.2,0.8,0.0,103330.0,0.0,1980,4
1980-04-05,3.0,9.0,202.0,12.2,7.7,2.8,0.0,103440.0,0.0,1980,4
1980-04-06,5.0,1.2,92.0,14.6,8.8,5.5,0.0,103490.0,0.0,1980,4
1980-04-07,4.0,6.5,174.0,10.4,8.1,1.6,0.1,103160.0,0.0,1980,4
1980-04-08,4.0,9.5,212.0,12.0,7.2,4.0,0.0,102700.0,0.0,1980,4
1980-04-09,6.0,6.8,181.0,12.2,7.1,2.2,0.0,102560.0,0.0,1980,4
1980-04-10,5.0,6.0,172.0,14.6,8.6,4.9,0.0,102570.0,0.0,1980,4
1980-04-11,4.0,4.4,151.0,17.0,8.6,2.5,0.0,102460.0,0.0,1980,4
1980-04-12,1.0,12.3,251.0,20.0,10.5,4.0,0.0,101810.0,0.0,1980,4
1980-04-13,4.0,9.5,220.0,21.3,13.6,7.1,0.0,101360.0,0.0,1980,4
1980-04-14,4.0,10.2,230.0,20.8,14.5,7.7,0.0,101500.0,0.0,1980,4
1980-04-15,5.0,7.8,202.0,19.3,14.6,8.4,0.0,101660.0,0.0,1980,4
1980-04-16,7.0,0.0,64.0,17.4,14.2,9.0,0.0,102150.0,0.0,1980,4
1980-04-17,6.0,3.9,150.0,18.3,14.0,10.5,0.0,102280.0,0.0,1980,4
1980-04-18,4.0,5.6,176.0,14.8,12.8,7.4,0.0,101960.0,0.0,1980,4
1980-04-19,4.0,8.5,217.0,9.1,12.1,9.4,0.0,101400.0,0.0,1980,4
1980-04-20,5.0,2.3,125.0,12.8,6.4,3.6,0.0,101580.0,0.0,1980,4
1980-04-21,4.0,11.7,259.0,11.3,7.8,2.7,1.2,102320.0,0.0,1980,4
1980-04-22,8.0,0.0,67.0,12.3,9.4,7.5,0.2,102440.0,0.0,1980,4
1980-04-23,7.0,0.8,96.0,13.8,9.4,6.5,0.0,102590.0,0.0,1980,4
1980-04-24,6.0,2.1,125.0,11.8,10.2,6.5,0.0,102320.0,0.0,1980,4
1980-04-25,8.0,0.8,97.0,9.5,9.5,7.2,0.0,101890.0,0.0,1980,4
1980-04-26,7.0,0.1,75.0,11.7,5.8,2.2,1.4,101740.0,0.0,1980,4
1980-04-27,8.0,0.2,80.0,11.5,8.6,5.4,0.4,101910.0,0.0,1980,4
1980-04-28,7.0,1.3,111.0,11.6,9.4,7.2,0.1,102100.0,0.0,1980,4
1980-04-29,7.0,2.4,134.0,12.5,8.6,5.6,2.4,102140.0,0.0,1980,4
1980-04-30,7.0,2.0,127.0,17.5,9.2,6.0,1.8,101740.0,0.0,1980,4
1980-05-01,5.0,6.6,205.0,14.0,12.0,6.4,0.0,101670.0,0.0,1980,5
1980-05-02,6.0,0.3,87.0,12.5,11.4,8.7,0.0,101390.0,0.0,1980,5
1980-05-03,7.0,0.7,100.0,16.2,10.4,8.3,0.0,101400.0,0.0,1980,5
1980-05-04,3.0,11.8,278.0,12.3,10.4,4.5,0.0,101490.0,0.0,1980,5
1980-05-05,5.0,4.9,183.0,13.4,8.7,5.1,0.0,101330.0,0.0,1980,5
1980-05-06,4.0,5.9,199.0,11.1,8.2,2.9,0.0,100730.0,0.0,1980,5
1980-05-07,6.0,0.0,74.0,11.6,7.2,3.2,0.0,100620.0,0.0,1980,5
1980-05-08,5.0,2.2,137.0,13.6,8.0,4.4,0.0,101250.0,0.0,1980,5
1980-05-09,2.0,10.5,267.0,19.3,7.0,0.5,0.0,102560.0,0.0,1980,5
1980-05-10,1.0,13.0,299.0,21.1,11.1,2.9,0.0,102840.0,0.0,1980,5
1980-05-11,1.0,14.1,314.0,26.2,14.4,7.7,0.0,102240.0,0.0,1980,5
1980-05-12,2.0,13.5,307.0,23.6,18.3,10.4,0.0,101550.0,0.0,1980,5
1980-05-13,1.0,13.9,313.0,20.9,17.8,12.0,0.0,101580.0,0.0,1980,5
1980-05-14,0.0,14.0,315.0,18.9,15.8,10.6,0.0,101940.0,0.0,1980,5
1980-05-15,0.0,14.2,314.0,21.1,14.3,9.7,0.0,102670.0,0.0,1980,5
1980-05-16,2.0,14.3,321.0,21.2,14.2,7.4,0.0,102700.0,0.0,1980,5
1980-05-17,4.0,11.0,280.0,22.5,13.8,6.4,0.0,102350.0,0.0,1980,5
1980-05-18,4.0,7.3,230.0,24.2,15.3,8.1,0.0,102060.0,0.0,1980,5
1980-05-19,2.0,12.7,304.0,12.6,16.5,8.8,1.0,102090.0,0.0,1980,5
1980-05-20,8.0,0.0,79.0,21.1,11.8,11.1,3.4,101430.0,0.0,1980,5
1980-05-21,6.0,7.8,239.0,15.9,15.6,10.0,0.0,101480.0,0.0,1980,5
1980-05-22,6.0,2.9,159.0,12.9,12.8,9.7,0.0,102140.0,0.0,1980,5
1980-05-23,6.0,3.1,163.0,14.1,10.0,7.2,0.0,102470.0,0.0,1980,5
1980-05-24,7.0,0.3,96.0,16.6,11.8,9.5,0.0,102250.0,0.0,1980,5
1980-05-25,7.0,0.7,109.0,18.7,12.9,9.2,0.0,101710.0,0.0,1980,5
1980-05-26,6.0,8.8,256.0,19.5,13.6,8.4,0.0,101370.0,0.0,1980,5
1980-05-27,5.0,6.6,224.0,18.4,14.3,9.1,0.0,101030.0,0.0,1980,5
1980-05-28,4.0,7.0,231.0,14.9,12.9,7.4,0.0,100540.0,0.0,1980,5
1980-05-29,6.0,3.1,165.0,16.6,11.9,8.9,0.0,100520.0,0.0,1980,5
1980-05-30,4.0,9.9,274.0,12.2,10.2,3.9,8.5,100960.0,0.0,1980,5
1980-05-31,8.0,0.0,82.0,17.9,10.2,8.3,13.2,100460.0,0.0,1980,5
1980-06-01,6.0,4.5,193.0,18.0,13.5,9.1,0.0,101630.0,0.0,1980,6
1980-06-02,7.0,0.0,79.0,25.6,13.8,9.6,0.0,102450.0,0.0,1980,6
1980-06-03,6.0,11.5,297.0,29.0,19.6,13.6,0.0,102550.0,0.0,1980,6
1980-06-04,5.0,10.2,280.0,27.0,21.8,14.6,0.0,102330.0,0.0,1980,6
1980-06-05,5.0,9.6,272.0,21.1,22.0,17.0,0.0,101780.0,0.0,1980,6
1980-06-06,3.0,12.8,259.0,19.7,15.5,9.9,0.0,101780.0,0.0,1980,6
1980-06-07,4.0,8.4,256.0,19.1,13.9,8.1,0.4,101490.0,0.0,1980,6
1980-06-08,5.0,7.6,245.0,20.8,14.0,8.9,0.0,101120.0,0.0,1980,6
1980-06-09,5.0,3.5,177.0,18.3,14.2,7.5,0.4,100910.0,0.0,1980,6
1980-06-10,7.0,0.0,81.0,18.5,15.8,13.4,5.3,100700.0,0.0,1980,6
1980-06-11,6.0,1.8,142.0,23.2,15.4,12.3,0.0,100780.0,0.0,1980,6
1980-06-12,6.0,8.3,256.0,23.5,17.2,11.2,4.2,101320.0,0.0,1980,6
1980-06-13,6.0,10.0,279.0,19.4,18.8,14.0,41.7,101420.0,0.0,1980,6
1980-06-14,7.0,1.8,142.0,20.1,16.6,13.8,0.0,100710.0,0.0,1980,6
1980-06-15,6.0,5.8,218.0,18.3,16.1,12.1,0.4,101130.0,0.0,1980,6
1980-06-16,7.0,4.3,192.0,17.0,15.7,13.1,1.2,100810.0,0.0,1980,6
1980-06-17,6.0,4.6,198.0,20.2,13.8,10.5,10.2,100810.0,0.0,1980,6
1980-06-18,5.0,8.1,253.0,17.7,15.0,9.7,0.0,101200.0,0.0,1980,6
1980-06-19,6.0,2.9,166.0,17.0,16.0,14.2,0.0,100830.0,0.0,1980,6
1980-06-20,4.0,7.4,243.0,18.6,13.0,8.9,0.2,100970.0,0.0,1980,6
1980-06-21,5.0,8.1,253.0,15.5,14.4,10.1,0.3,100880.0,0.0,1980,6
1980-06-22,5.0,5.2,208.0,15.1,12.8,10.0,5.1,100510.0,0.0,1980,6
1980-06-23,5.0,4.5,196.0,17.0,11.6,8.0,8.6,100200.0,0.0,1980,6
1980-06-24,6.0,6.1,222.0,19.2,13.6,10.2,2.7,100250.0,0.0,1980,6
1980-06-25,5.0,9.5,273.0,19.4,13.2,7.3,4.9,100810.0,0.0,1980,6
1980-06-26,6.0,5.5,213.0,18.1,15.2,10.9,0.5,101080.0,0.0,1980,6
1980-06-27,5.0,10.4,284.0,18.7,13.7,9.3,9.5,101580.0,0.0,1980,6
1980-06-28,7.0,2.1,149.0,20.0,14.5,10.3,1.9,100710.0,0.0,1980,6
1980-06-29,5.0,6.0,220.0,19.4,14.5,9.0,0.0,101270.0,0.0,1980,6
1980-06-30,5.0,8.3,255.0,16.0,14.2,9.0,8.7,101090.0,0.0,1980,6
1980-07-01,8.0,0.1,89.0,21.1,13.0,10.0,0.6,100590.0,0.0,1980,7
1980-07-02,5.0,7.8,247.0,21.8,15.6,10.1,0.0,101660.0,0.0,1980,7
1980-07-03,5.0,11.2,293.0,18.5,16.7,11.6,4.8,101980.0,0.0,1980,7
1980-07-04,6.0,3.0,166.0,19.3,15.3,12.1,0.0,101440.0,0.0,1980,7
1980-07-05,5.0,7.8,246.0,18.2,14.6,9.8,0.0,101230.0,0.0,1980,7
1980-07-06,7.0,2.7,160.0,17.5,14.8,11.4,1.6,101070.0,0.0,1980,7
1980-07-07,8.0,0.6,108.0,15.6,14.7,11.9,8.0,100590.0,0.0,1980,7
1980-07-08,8.0,0.0,79.0,14.9,13.7,11.8,2.9,100250.0,0.0,1980,7
1980-07-09,8.0,0.0,79.0,15.3,13.2,11.6,0.2,100830.0,0.0,1980,7
1980-07-10,7.0,0.1,87.0,19.4,12.4,9.6,0.0,101710.0,0.0,1980,7
1980-07-11,6.0,5.9,215.0,17.6,14.4,9.4,1.1,102130.0,0.0,1980,7
1980-07-12,7.0,1.9,141.0,17.7,14.6,11.7,0.3,102000.0,0.0,1980,7
1980-07-13,7.0,5.2,203.0,15.3,14.4,11.0,10.0,101330.0,0.0,1980,7
1980-07-14,7.0,0.4,99.0,16.9,14.2,13.0,3.3,100470.0,0.0,1980,7
1980-07-15,6.0,4.9,197.0,19.0,13.2,9.4,0.2,101120.0,0.0,1980,7
1980-07-16,6.0,5.6,208.0,16.8,14.6,10.1,0.0,102010.0,0.0,1980,7
1980-07-17,7.0,0.2,90.0,18.3,13.2,9.6,0.1,101950.0,0.0,1980,7
1980-07-18,7.0,0.0,77.0,20.0,15.8,13.2,5.5,101270.0,0.0,1980,7
1980-07-19,7.0,1.3,124.0,17.3,16.9,13.8,3.4,100460.0,0.0,1980,7
